postal_code,X_coord,Y_coord
534195,1.1,1.1
198699,1.1,1.1
467999,1.1,1.1
536958,1.1,1.1
424373,1.1,1.1
468280,1.1,1.1
467335,1.1,1.1
199141,1.1,1.1
259328,1.1,1.1
650267,1.1,1.1
267431,1.1,1.1
596181,1.1,1.1
368725,1.1,1.1
730350,1.1,1.1
735786,1.1,1.1
429571,1.1,1.1
648925,1.1,1.1
628604,1.1,1.1
672632,1.1,1.1
530665,1.1,1.1
69112,1.1,1.1
486349,1.1,1.1
520297,1.1,1.1
328287,1.1,1.1
190004,1.1,1.1
208009,1.1,1.1
642679,1.1,1.1
688484,1.1,1.1
408583,1.1,1.1
519927,1.1,1.1
542209,1.1,1.1
429125,1.1,1.1
680669,1.1,1.1
428786,1.1,1.1
570105,1.1,1.1
309812,1.1,1.1
458690,1.1,1.1
549270,1.1,1.1
109030,1.1,1.1
127969,1.1,1.1
688419,1.1,1.1
574302,1.1,1.1
458704,1.1,1.1
520501,1.1,1.1
760616,1.1,1.1
520702,1.1,1.1
609479,1.1,1.1
520909,1.1,1.1
388428,1.1,1.1
427517,1.1,1.1
416576,1.1,1.1
520372,1.1,1.1
98499,1.1,1.1
530578,1.1,1.1
560257,1.1,1.1
640529,1.1,1.1
640678,1.1,1.1
627817,1.1,1.1
470134,1.1,1.1
169353,1.1,1.1
458876,1.1,1.1
555597,1.1,1.1
460031,1.1,1.1
560313,1.1,1.1
120709,1.1,1.1
639525,1.1,1.1
459857,1.1,1.1
520216,1.1,1.1
327809,1.1,1.1
164027,1.1,1.1
371082,1.1,1.1
149066,1.1,1.1
574062,1.1,1.1
160007,1.1,1.1
498788,1.1,1.1
575221,1.1,1.1
460503,1.1,1.1
309964,1.1,1.1
498778,1.1,1.1
753354,1.1,1.1
549754,1.1,1.1
188668,1.1,1.1
229546,1.1,1.1
419155,1.1,1.1
419573,1.1,1.1
640975,1.1,1.1
207995,1.1,1.1
547421,1.1,1.1
470604,1.1,1.1
597093,1.1,1.1
682787,1.1,1.1
456310,1.1,1.1
530530,1.1,1.1
737768,1.1,1.1
608584,1.1,1.1
557256,1.1,1.1
209791,1.1,1.1
69893,1.1,1.1
429101,1.1,1.1
488755,1.1,1.1
629466,1.1,1.1
544832,1.1,1.1
758645,1.1,1.1
457239,1.1,1.1
679046,1.1,1.1
427431,1.1,1.1
425553,1.1,1.1
539740,1.1,1.1
458266,1.1,1.1
535520,1.1,1.1
768245,1.1,1.1
460040,1.1,1.1
98803,1.1,1.1
228064,1.1,1.1
578018,1.1,1.1
530628,1.1,1.1
160058,1.1,1.1
418832,1.1,1.1
807020,1.1,1.1
769321,1.1,1.1
787370,1.1,1.1
189258,1.1,1.1
768110,1.1,1.1
460071,1.1,1.1
89158,1.1,1.1
327979,1.1,1.1
329856,1.1,1.1
575418,1.1,1.1
248342,1.1,1.1
169907,1.1,1.1
518362,1.1,1.1
759199,1.1,1.1
640634,1.1,1.1
128037,1.1,1.1
427970,1.1,1.1
639337,1.1,1.1
539340,1.1,1.1
140129,1.1,1.1
575568,1.1,1.1
680702,1.1,1.1
508961,1.1,1.1
419341,1.1,1.1
629479,1.1,1.1
259960,1.1,1.1
459381,1.1,1.1
550422,1.1,1.1
574386,1.1,1.1
760606,1.1,1.1
347925,1.1,1.1
119788,1.1,1.1
809739,1.1,1.1
787229,1.1,1.1
560462,1.1,1.1
640554,1.1,1.1
599953,1.1,1.1
520455,1.1,1.1
69453,1.1,1.1
459108,1.1,1.1
152124,1.1,1.1
655289,1.1,1.1
310201,1.1,1.1
529889,1.1,1.1
640979,1.1,1.1
488680,1.1,1.1
271001,1.1,1.1
120357,1.1,1.1
437721,1.1,1.1
456007,1.1,1.1
729365,1.1,1.1
127021,1.1,1.1
277735,1.1,1.1
628844,1.1,1.1
210037,1.1,1.1
737678,1.1,1.1
189856,1.1,1.1
239885,1.1,1.1
518195,1.1,1.1
642990,1.1,1.1
58964,1.1,1.1
426282,1.1,1.1
509484,1.1,1.1
209859,1.1,1.1
179020,1.1,1.1
350135,1.1,1.1
560108,1.1,1.1
329020,1.1,1.1
640404,1.1,1.1
520350,1.1,1.1
526492,1.1,1.1
569566,1.1,1.1
428031,1.1,1.1
534104,1.1,1.1
161010,1.1,1.1
98419,1.1,1.1
786291,1.1,1.1
430002,1.1,1.1
587968,1.1,1.1
150038,1.1,1.1
190015,1.1,1.1
530706,1.1,1.1
310225,1.1,1.1
751340,1.1,1.1
554676,1.1,1.1
378956,1.1,1.1
99228,1.1,1.1
359814,1.1,1.1
436927,1.1,1.1
388310,1.1,1.1
659083,1.1,1.1
529538,1.1,1.1
297727,1.1,1.1
752503,1.1,1.1
358844,1.1,1.1
550310,1.1,1.1
730201,1.1,1.1
576196,1.1,1.1
760721,1.1,1.1
349629,1.1,1.1
545643,1.1,1.1
460518,1.1,1.1
554507,1.1,1.1
58837,1.1,1.1
470144,1.1,1.1
560336,1.1,1.1
545052,1.1,1.1
468361,1.1,1.1
510418,1.1,1.1
650268,1.1,1.1
558571,1.1,1.1
368182,1.1,1.1
678270,1.1,1.1
360016,1.1,1.1
287540,1.1,1.1
399788,1.1,1.1
670272,1.1,1.1
408939,1.1,1.1
822256,1.1,1.1
459278,1.1,1.1
545634,1.1,1.1
389583,1.1,1.1
538755,1.1,1.1
509446,1.1,1.1
439561,1.1,1.1
459115,1.1,1.1
279763,1.1,1.1
208912,1.1,1.1
102111,1.1,1.1
822638,1.1,1.1
424292,1.1,1.1
610064,1.1,1.1
399049,1.1,1.1
439946,1.1,1.1
639929,1.1,1.1
610183,1.1,1.1
798591,1.1,1.1
530430,1.1,1.1
209438,1.1,1.1
557781,1.1,1.1
120504,1.1,1.1
530020,1.1,1.1
419217,1.1,1.1
518080,1.1,1.1
419684,1.1,1.1
539088,1.1,1.1
640638,1.1,1.1
650283,1.1,1.1
368230,1.1,1.1
438111,1.1,1.1
658724,1.1,1.1
509439,1.1,1.1
259928,1.1,1.1
59234,1.1,1.1
427881,1.1,1.1
426323,1.1,1.1
59681,1.1,1.1
415996,1.1,1.1
650394,1.1,1.1
619114,1.1,1.1
275939,1.1,1.1
268605,1.1,1.1
268646,1.1,1.1
98535,1.1,1.1
610153,1.1,1.1
529684,1.1,1.1
828654,1.1,1.1
59227,1.1,1.1
120420,1.1,1.1
567710,1.1,1.1
465814,1.1,1.1
628129,1.1,1.1
127335,1.1,1.1
329719,1.1,1.1
555810,1.1,1.1
357841,1.1,1.1
161121,1.1,1.1
429607,1.1,1.1
466796,1.1,1.1
628601,1.1,1.1
529234,1.1,1.1
460087,1.1,1.1
58825,1.1,1.1
536956,1.1,1.1
570159,1.1,1.1
380134,1.1,1.1
165004,1.1,1.1
534760,1.1,1.1
218109,1.1,1.1
640433,1.1,1.1
640473,1.1,1.1
90107,1.1,1.1
534554,1.1,1.1
267038,1.1,1.1
109685,1.1,1.1
49437,1.1,1.1
730830,1.1,1.1
218901,1.1,1.1
671636,1.1,1.1
638828,1.1,1.1
535483,1.1,1.1
288789,1.1,1.1
729914,1.1,1.1
129010,1.1,1.1
559414,1.1,1.1
429235,1.1,1.1
359027,1.1,1.1
520713,1.1,1.1
650103,1.1,1.1
619093,1.1,1.1
257786,1.1,1.1
429007,1.1,1.1
460135,1.1,1.1
308680,1.1,1.1
426121,1.1,1.1
550528,1.1,1.1
789791,1.1,1.1
541157,1.1,1.1
797915,1.1,1.1
542206,1.1,1.1
98412,1.1,1.1
510429,1.1,1.1
679304,1.1,1.1
359120,1.1,1.1
129269,1.1,1.1
388287,1.1,1.1
680764,1.1,1.1
169649,1.1,1.1
308342,1.1,1.1
824323,1.1,1.1
199738,1.1,1.1
269748,1.1,1.1
538805,1.1,1.1
418506,1.1,1.1
542306,1.1,1.1
520864,1.1,1.1
640465,1.1,1.1
329754,1.1,1.1
427777,1.1,1.1
120347,1.1,1.1
311082,1.1,1.1
521864,1.1,1.1
510117,1.1,1.1
526450,1.1,1.1
389423,1.1,1.1
390043,1.1,1.1
299382,1.1,1.1
739961,1.1,1.1
530421,1.1,1.1
520811,1.1,1.1
298917,1.1,1.1
389438,1.1,1.1
530629,1.1,1.1
510159,1.1,1.1
437047,1.1,1.1
438093,1.1,1.1
597463,1.1,1.1
689003,1.1,1.1
207403,1.1,1.1
520444,1.1,1.1
427645,1.1,1.1
544815,1.1,1.1
199467,1.1,1.1
189211,1.1,1.1
680162,1.1,1.1
538767,1.1,1.1
596508,1.1,1.1
198610,1.1,1.1
288944,1.1,1.1
758504,1.1,1.1
49441,1.1,1.1
239852,1.1,1.1
738343,1.1,1.1
78988,1.1,1.1
535354,1.1,1.1
670112,1.1,1.1
534332,1.1,1.1
389526,1.1,1.1
650239,1.1,1.1
519121,1.1,1.1
425342,1.1,1.1
808673,1.1,1.1
270044,1.1,1.1
550105,1.1,1.1
509735,1.1,1.1
558021,1.1,1.1
758967,1.1,1.1
560235,1.1,1.1
560230,1.1,1.1
658673,1.1,1.1
806072,1.1,1.1
542158,1.1,1.1
557436,1.1,1.1
417859,1.1,1.1
388721,1.1,1.1
349309,1.1,1.1
601267,1.1,1.1
510469,1.1,1.1
162009,1.1,1.1
689033,1.1,1.1
521524,1.1,1.1
89770,1.1,1.1
339565,1.1,1.1
537448,1.1,1.1
207748,1.1,1.1
320102,1.1,1.1
534848,1.1,1.1
328369,1.1,1.1
267394,1.1,1.1
597657,1.1,1.1
730768,1.1,1.1
419644,1.1,1.1
539111,1.1,1.1
210053,1.1,1.1
489226,1.1,1.1
417267,1.1,1.1
456684,1.1,1.1
308232,1.1,1.1
570192,1.1,1.1
588388,1.1,1.1
427778,1.1,1.1
218186,1.1,1.1
541321,1.1,1.1
329249,1.1,1.1
518405,1.1,1.1
798099,1.1,1.1
573963,1.1,1.1
68596,1.1,1.1
550203,1.1,1.1
822322,1.1,1.1
506884,1.1,1.1
269258,1.1,1.1
543120,1.1,1.1
427471,1.1,1.1
428877,1.1,1.1
739509,1.1,1.1
530711,1.1,1.1
752106,1.1,1.1
637214,1.1,1.1
668682,1.1,1.1
600221,1.1,1.1
768079,1.1,1.1
339697,1.1,1.1
650217,1.1,1.1
129332,1.1,1.1
531001,1.1,1.1
180264,1.1,1.1
266740,1.1,1.1
58672,1.1,1.1
69716,1.1,1.1
554696,1.1,1.1
760258,1.1,1.1
600115,1.1,1.1
679320,1.1,1.1
142049,1.1,1.1
417456,1.1,1.1
457438,1.1,1.1
463219,1.1,1.1
730403,1.1,1.1
98375,1.1,1.1
169016,1.1,1.1
461211,1.1,1.1
460062,1.1,1.1
574274,1.1,1.1
549576,1.1,1.1
786933,1.1,1.1
428078,1.1,1.1
650112,1.1,1.1
429418,1.1,1.1
534043,1.1,1.1
758479,1.1,1.1
259725,1.1,1.1
428079,1.1,1.1
489096,1.1,1.1
787071,1.1,1.1
238593,1.1,1.1
537173,1.1,1.1
543303,1.1,1.1
69443,1.1,1.1
466336,1.1,1.1
751313,1.1,1.1
521823,1.1,1.1
150079,1.1,1.1
266979,1.1,1.1
560637,1.1,1.1
388618,1.1,1.1
597351,1.1,1.1
829504,1.1,1.1
732685,1.1,1.1
542259,1.1,1.1
486657,1.1,1.1
439008,1.1,1.1
531698,1.1,1.1
578628,1.1,1.1
521231,1.1,1.1
239895,1.1,1.1
100073,1.1,1.1
732686,1.1,1.1
369254,1.1,1.1
778893,1.1,1.1
228226,1.1,1.1
677819,1.1,1.1
555840,1.1,1.1
169767,1.1,1.1
761334,1.1,1.1
639509,1.1,1.1
424268,1.1,1.1
629117,1.1,1.1
730745,1.1,1.1
460132,1.1,1.1
437020,1.1,1.1
128146,1.1,1.1
640456,1.1,1.1
677670,1.1,1.1
309061,1.1,1.1
599642,1.1,1.1
520710,1.1,1.1
428764,1.1,1.1
534961,1.1,1.1
307626,1.1,1.1
428045,1.1,1.1
670222,1.1,1.1
359835,1.1,1.1
275778,1.1,1.1
529863,1.1,1.1
332059,1.1,1.1
128093,1.1,1.1
769137,1.1,1.1
689862,1.1,1.1
416046,1.1,1.1
348803,1.1,1.1
428680,1.1,1.1
535957,1.1,1.1
320096,1.1,1.1
247775,1.1,1.1
310115,1.1,1.1
679771,1.1,1.1
730855,1.1,1.1
269828,1.1,1.1
389474,1.1,1.1
330054,1.1,1.1
488198,1.1,1.1
550527,1.1,1.1
499550,1.1,1.1
548207,1.1,1.1
329874,1.1,1.1
520705,1.1,1.1
730182,1.1,1.1
417894,1.1,1.1
208455,1.1,1.1
789855,1.1,1.1
426859,1.1,1.1
730669,1.1,1.1
427370,1.1,1.1
418109,1.1,1.1
417852,1.1,1.1
760355,1.1,1.1
419453,1.1,1.1
138818,1.1,1.1
549228,1.1,1.1
168582,1.1,1.1
209002,1.1,1.1
799060,1.1,1.1
120334,1.1,1.1
416619,1.1,1.1
823615,1.1,1.1
140156,1.1,1.1
680625,1.1,1.1
455915,1.1,1.1
207991,1.1,1.1
219547,1.1,1.1
276541,1.1,1.1
520427,1.1,1.1
248879,1.1,1.1
640200,1.1,1.1
486536,1.1,1.1
370061,1.1,1.1
828720,1.1,1.1
487450,1.1,1.1
548966,1.1,1.1
640602,1.1,1.1
389910,1.1,1.1
160061,1.1,1.1
278234,1.1,1.1
570248,1.1,1.1
189682,1.1,1.1
828788,1.1,1.1
219679,1.1,1.1
688532,1.1,1.1
529877,1.1,1.1
739781,1.1,1.1
680803,1.1,1.1
521828,1.1,1.1
229618,1.1,1.1
730845,1.1,1.1
730834,1.1,1.1
542123,1.1,1.1
640840,1.1,1.1
669617,1.1,1.1
207566,1.1,1.1
129126,1.1,1.1
371017,1.1,1.1
760391,1.1,1.1
534750,1.1,1.1
388512,1.1,1.1
257587,1.1,1.1
822683,1.1,1.1
360020,1.1,1.1
288567,1.1,1.1
209844,1.1,1.1
640511,1.1,1.1
188742,1.1,1.1
58339,1.1,1.1
287123,1.1,1.1
640945,1.1,1.1
387423,1.1,1.1
650145,1.1,1.1
328817,1.1,1.1
417893,1.1,1.1
760138,1.1,1.1
650175,1.1,1.1
677994,1.1,1.1
520411,1.1,1.1
287696,1.1,1.1
750324,1.1,1.1
539612,1.1,1.1
550515,1.1,1.1
807626,1.1,1.1
188588,1.1,1.1
416107,1.1,1.1
684485,1.1,1.1
248209,1.1,1.1
207405,1.1,1.1
570503,1.1,1.1
570164,1.1,1.1
738467,1.1,1.1
367991,1.1,1.1
640704,1.1,1.1
199551,1.1,1.1
187962,1.1,1.1
218555,1.1,1.1
759174,1.1,1.1
98334,1.1,1.1
417511,1.1,1.1
519796,1.1,1.1
423469,1.1,1.1
545684,1.1,1.1
400033,1.1,1.1
760754,1.1,1.1
768726,1.1,1.1
677667,1.1,1.1
821161,1.1,1.1
688210,1.1,1.1
554661,1.1,1.1
680452,1.1,1.1
69900,1.1,1.1
409457,1.1,1.1
518070,1.1,1.1
590012,1.1,1.1
100057,1.1,1.1
769812,1.1,1.1
534940,1.1,1.1
248281,1.1,1.1
534794,1.1,1.1
546143,1.1,1.1
528729,1.1,1.1
416965,1.1,1.1
209110,1.1,1.1
509615,1.1,1.1
427198,1.1,1.1
648623,1.1,1.1
218945,1.1,1.1
229652,1.1,1.1
120611,1.1,1.1
485997,1.1,1.1
269348,1.1,1.1
547164,1.1,1.1
578967,1.1,1.1
544313,1.1,1.1
460019,1.1,1.1
99892,1.1,1.1
436879,1.1,1.1
268362,1.1,1.1
199319,1.1,1.1
80013,1.1,1.1
560133,1.1,1.1
287678,1.1,1.1
138810,1.1,1.1
547399,1.1,1.1
577444,1.1,1.1
387466,1.1,1.1
140055,1.1,1.1
729467,1.1,1.1
654289,1.1,1.1
430012,1.1,1.1
618355,1.1,1.1
577968,1.1,1.1
460059,1.1,1.1
552506,1.1,1.1
188030,1.1,1.1
568457,1.1,1.1
269029,1.1,1.1
266310,1.1,1.1
823613,1.1,1.1
670240,1.1,1.1
761468,1.1,1.1
520888,1.1,1.1
530513,1.1,1.1
239059,1.1,1.1
161023,1.1,1.1
554787,1.1,1.1
259243,1.1,1.1
188395,1.1,1.1
267799,1.1,1.1
520912,1.1,1.1
689668,1.1,1.1
507115,1.1,1.1
199751,1.1,1.1
756985,1.1,1.1
575820,1.1,1.1
117372,1.1,1.1
508582,1.1,1.1
358762,1.1,1.1
247998,1.1,1.1
466061,1.1,1.1
309527,1.1,1.1
589962,1.1,1.1
641664,1.1,1.1
628836,1.1,1.1
640603,1.1,1.1
126753,1.1,1.1
248292,1.1,1.1
806967,1.1,1.1
529601,1.1,1.1
658648,1.1,1.1
140112,1.1,1.1
349320,1.1,1.1
644662,1.1,1.1
470125,1.1,1.1
120411,1.1,1.1
730832,1.1,1.1
449295,1.1,1.1
522491,1.1,1.1
179429,1.1,1.1
89681,1.1,1.1
89833,1.1,1.1
347928,1.1,1.1
730680,1.1,1.1
409005,1.1,1.1
127437,1.1,1.1
427393,1.1,1.1
488654,1.1,1.1
680154,1.1,1.1
639085,1.1,1.1
49748,1.1,1.1
598578,1.1,1.1
507521,1.1,1.1
797873,1.1,1.1
328816,1.1,1.1
249345,1.1,1.1
758499,1.1,1.1
489597,1.1,1.1
567706,1.1,1.1
457747,1.1,1.1
238141,1.1,1.1
129157,1.1,1.1
574805,1.1,1.1
520328,1.1,1.1
648692,1.1,1.1
427684,1.1,1.1
389397,1.1,1.1
768112,1.1,1.1
768248,1.1,1.1
309330,1.1,1.1
460028,1.1,1.1
628475,1.1,1.1
530851,1.1,1.1
597923,1.1,1.1
518162,1.1,1.1
751357,1.1,1.1
560312,1.1,1.1
328927,1.1,1.1
597153,1.1,1.1
507052,1.1,1.1
48774,1.1,1.1
419269,1.1,1.1
809035,1.1,1.1
510756,1.1,1.1
198680,1.1,1.1
789399,1.1,1.1
596410,1.1,1.1
758626,1.1,1.1
460407,1.1,1.1
554955,1.1,1.1
275848,1.1,1.1
277271,1.1,1.1
570126,1.1,1.1
760360,1.1,1.1
248469,1.1,1.1
637629,1.1,1.1
508953,1.1,1.1
388191,1.1,1.1
670139,1.1,1.1
189651,1.1,1.1
821213,1.1,1.1
238101,1.1,1.1
540122,1.1,1.1
48618,1.1,1.1
467724,1.1,1.1
328404,1.1,1.1
548043,1.1,1.1
425138,1.1,1.1
768251,1.1,1.1
698996,1.1,1.1
521150,1.1,1.1
545902,1.1,1.1
415941,1.1,1.1
467725,1.1,1.1
427442,1.1,1.1
821163,1.1,1.1
455223,1.1,1.1
368170,1.1,1.1
417551,1.1,1.1
535331,1.1,1.1
638250,1.1,1.1
791405,1.1,1.1
526230,1.1,1.1
806578,1.1,1.1
120375,1.1,1.1
541315,1.1,1.1
730005,1.1,1.1
117632,1.1,1.1
618684,1.1,1.1
640965,1.1,1.1
753356,1.1,1.1
249692,1.1,1.1
534336,1.1,1.1
397691,1.1,1.1
138702,1.1,1.1
577082,1.1,1.1
209256,1.1,1.1
650258,1.1,1.1
530564,1.1,1.1
731625,1.1,1.1
141081,1.1,1.1
579167,1.1,1.1
267747,1.1,1.1
558209,1.1,1.1
455854,1.1,1.1
179932,1.1,1.1
799103,1.1,1.1
520711,1.1,1.1
598750,1.1,1.1
359674,1.1,1.1
808442,1.1,1.1
278245,1.1,1.1
278350,1.1,1.1
574354,1.1,1.1
658603,1.1,1.1
498801,1.1,1.1
438719,1.1,1.1
539209,1.1,1.1
276309,1.1,1.1
578132,1.1,1.1
680573,1.1,1.1
533918,1.1,1.1
258208,1.1,1.1
807297,1.1,1.1
555319,1.1,1.1
455688,1.1,1.1
680025,1.1,1.1
388952,1.1,1.1
268321,1.1,1.1
680207,1.1,1.1
311084,1.1,1.1
398075,1.1,1.1
428792,1.1,1.1
534034,1.1,1.1
270047,1.1,1.1
822636,1.1,1.1
528716,1.1,1.1
506917,1.1,1.1
249445,1.1,1.1
359733,1.1,1.1
128419,1.1,1.1
129791,1.1,1.1
598368,1.1,1.1
648332,1.1,1.1
530253,1.1,1.1
372082,1.1,1.1
279890,1.1,1.1
488621,1.1,1.1
268889,1.1,1.1
531979,1.1,1.1
598798,1.1,1.1
574543,1.1,1.1
821103,1.1,1.1
126754,1.1,1.1
428378,1.1,1.1
188798,1.1,1.1
510450,1.1,1.1
669229,1.1,1.1
469337,1.1,1.1
668342,1.1,1.1
600108,1.1,1.1
88825,1.1,1.1
310062,1.1,1.1
809030,1.1,1.1
266948,1.1,1.1
537590,1.1,1.1
58968,1.1,1.1
638514,1.1,1.1
589163,1.1,1.1
534957,1.1,1.1
161011,1.1,1.1
738728,1.1,1.1
670531,1.1,1.1
129788,1.1,1.1
536210,1.1,1.1
465418,1.1,1.1
537826,1.1,1.1
537292,1.1,1.1
298478,1.1,1.1
415871,1.1,1.1
560213,1.1,1.1
560450,1.1,1.1
449273,1.1,1.1
558921,1.1,1.1
536393,1.1,1.1
327993,1.1,1.1
808193,1.1,1.1
209019,1.1,1.1
627697,1.1,1.1
328741,1.1,1.1
266424,1.1,1.1
349843,1.1,1.1
589745,1.1,1.1
668193,1.1,1.1
448912,1.1,1.1
239883,1.1,1.1
570208,1.1,1.1
297850,1.1,1.1
398664,1.1,1.1
643659,1.1,1.1
486401,1.1,1.1
600270,1.1,1.1
309385,1.1,1.1
120206,1.1,1.1
208187,1.1,1.1
169379,1.1,1.1
519954,1.1,1.1
388647,1.1,1.1
537031,1.1,1.1
540121,1.1,1.1
102109,1.1,1.1
597325,1.1,1.1
468838,1.1,1.1
669678,1.1,1.1
489037,1.1,1.1
760263,1.1,1.1
534979,1.1,1.1
416234,1.1,1.1
730898,1.1,1.1
424980,1.1,1.1
530698,1.1,1.1
508939,1.1,1.1
560636,1.1,1.1
468582,1.1,1.1
637465,1.1,1.1
489649,1.1,1.1
98530,1.1,1.1
523493,1.1,1.1
417760,1.1,1.1
608596,1.1,1.1
760513,1.1,1.1
238245,1.1,1.1
530235,1.1,1.1
310261,1.1,1.1
188686,1.1,1.1
574747,1.1,1.1
465496,1.1,1.1
129605,1.1,1.1
463221,1.1,1.1
427494,1.1,1.1
510235,1.1,1.1
142057,1.1,1.1
89483,1.1,1.1
678074,1.1,1.1
416267,1.1,1.1
640262,1.1,1.1
399850,1.1,1.1
259402,1.1,1.1
419779,1.1,1.1
787336,1.1,1.1
238320,1.1,1.1
506915,1.1,1.1
680226,1.1,1.1
58963,1.1,1.1
629631,1.1,1.1
534049,1.1,1.1
88860,1.1,1.1
598619,1.1,1.1
728872,1.1,1.1
208271,1.1,1.1
757476,1.1,1.1
738092,1.1,1.1
249616,1.1,1.1
59198,1.1,1.1
637307,1.1,1.1
218151,1.1,1.1
329772,1.1,1.1
519321,1.1,1.1
368183,1.1,1.1
310127,1.1,1.1
424481,1.1,1.1
669008,1.1,1.1
210682,1.1,1.1
238634,1.1,1.1
578629,1.1,1.1
387500,1.1,1.1
538808,1.1,1.1
169783,1.1,1.1
639074,1.1,1.1
140084,1.1,1.1
18953,1.1,1.1
640424,1.1,1.1
419589,1.1,1.1
760507,1.1,1.1
637350,1.1,1.1
90003,1.1,1.1
128041,1.1,1.1
510745,1.1,1.1
348948,1.1,1.1
228675,1.1,1.1
426565,1.1,1.1
219810,1.1,1.1
208524,1.1,1.1
466541,1.1,1.1
89832,1.1,1.1
510416,1.1,1.1
510221,1.1,1.1
219154,1.1,1.1
807829,1.1,1.1
797601,1.1,1.1
461002,1.1,1.1
289341,1.1,1.1
760112,1.1,1.1
209432,1.1,1.1
399840,1.1,1.1
672442,1.1,1.1
188933,1.1,1.1
89739,1.1,1.1
358996,1.1,1.1
209348,1.1,1.1
126828,1.1,1.1
619902,1.1,1.1
589878,1.1,1.1
399036,1.1,1.1
737786,1.1,1.1
199479,1.1,1.1
389496,1.1,1.1
118885,1.1,1.1
678763,1.1,1.1
637780,1.1,1.1
120462,1.1,1.1
308577,1.1,1.1
266087,1.1,1.1
309204,1.1,1.1
555955,1.1,1.1
129551,1.1,1.1
787497,1.1,1.1
534674,1.1,1.1
640728,1.1,1.1
259957,1.1,1.1
312014,1.1,1.1
556166,1.1,1.1
270003,1.1,1.1
799448,1.1,1.1
228728,1.1,1.1
208949,1.1,1.1
299578,1.1,1.1
518593,1.1,1.1
417116,1.1,1.1
187956,1.1,1.1
454994,1.1,1.1
538766,1.1,1.1
601288,1.1,1.1
439970,1.1,1.1
425557,1.1,1.1
610355,1.1,1.1
529774,1.1,1.1
588132,1.1,1.1
229001,1.1,1.1
119554,1.1,1.1
238373,1.1,1.1
640722,1.1,1.1
209416,1.1,1.1
629588,1.1,1.1
466473,1.1,1.1
546238,1.1,1.1
543226,1.1,1.1
640538,1.1,1.1
320087,1.1,1.1
120461,1.1,1.1
600105,1.1,1.1
533855,1.1,1.1
429574,1.1,1.1
188740,1.1,1.1
209067,1.1,1.1
648355,1.1,1.1
408698,1.1,1.1
408699,1.1,1.1
629857,1.1,1.1
129815,1.1,1.1
218407,1.1,1.1
806950,1.1,1.1
758126,1.1,1.1
357902,1.1,1.1
823313,1.1,1.1
425909,1.1,1.1
640721,1.1,1.1
598851,1.1,1.1
506870,1.1,1.1
471609,1.1,1.1
628391,1.1,1.1
328921,1.1,1.1
530643,1.1,1.1
467036,1.1,1.1
259614,1.1,1.1
424147,1.1,1.1
618816,1.1,1.1
629926,1.1,1.1
229789,1.1,1.1
310252,1.1,1.1
730138,1.1,1.1
209343,1.1,1.1
524856,1.1,1.1
545450,1.1,1.1
508706,1.1,1.1
788108,1.1,1.1
760665,1.1,1.1
530432,1.1,1.1
599858,1.1,1.1
558238,1.1,1.1
59427,1.1,1.1
532998,1.1,1.1
680001,1.1,1.1
188676,1.1,1.1
229322,1.1,1.1
387419,1.1,1.1
323104,1.1,1.1
556131,1.1,1.1
457268,1.1,1.1
459063,1.1,1.1
199901,1.1,1.1
560401,1.1,1.1
486092,1.1,1.1
738213,1.1,1.1
258376,1.1,1.1
787981,1.1,1.1
550423,1.1,1.1
539060,1.1,1.1
637726,1.1,1.1
559557,1.1,1.1
760834,1.1,1.1
455770,1.1,1.1
415885,1.1,1.1
539492,1.1,1.1
510760,1.1,1.1
677716,1.1,1.1
689762,1.1,1.1
329322,1.1,1.1
530449,1.1,1.1
457523,1.1,1.1
569739,1.1,1.1
534025,1.1,1.1
486382,1.1,1.1
768098,1.1,1.1
439696,1.1,1.1
638488,1.1,1.1
600263,1.1,1.1
530206,1.1,1.1
650274,1.1,1.1
247697,1.1,1.1
536522,1.1,1.1
520865,1.1,1.1
219625,1.1,1.1
208918,1.1,1.1
431007,1.1,1.1
760260,1.1,1.1
455841,1.1,1.1
118643,1.1,1.1
419566,1.1,1.1
409703,1.1,1.1
678864,1.1,1.1
456258,1.1,1.1
259865,1.1,1.1
737692,1.1,1.1
639593,1.1,1.1
389421,1.1,1.1
520217,1.1,1.1
440013,1.1,1.1
388758,1.1,1.1
423694,1.1,1.1
429724,1.1,1.1
567749,1.1,1.1
429984,1.1,1.1
311081,1.1,1.1
289192,1.1,1.1
619704,1.1,1.1
423936,1.1,1.1
544654,1.1,1.1
530976,1.1,1.1
806245,1.1,1.1
637542,1.1,1.1
266977,1.1,1.1
457212,1.1,1.1
669021,1.1,1.1
415961,1.1,1.1
509013,1.1,1.1
465525,1.1,1.1
436924,1.1,1.1
629898,1.1,1.1
637731,1.1,1.1
760126,1.1,1.1
126800,1.1,1.1
730352,1.1,1.1
599817,1.1,1.1
59429,1.1,1.1
437888,1.1,1.1
188663,1.1,1.1
259884,1.1,1.1
822104,1.1,1.1
576946,1.1,1.1
141078,1.1,1.1
257789,1.1,1.1
650313,1.1,1.1
188648,1.1,1.1
268452,1.1,1.1
578189,1.1,1.1
546304,1.1,1.1
557525,1.1,1.1
530460,1.1,1.1
757421,1.1,1.1
199894,1.1,1.1
207490,1.1,1.1
98176,1.1,1.1
247769,1.1,1.1
338765,1.1,1.1
288421,1.1,1.1
528791,1.1,1.1
439722,1.1,1.1
120455,1.1,1.1
